Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2026-03-21,S003,P0019,Canned Goods,Midwest,17,1,0,1,1.97,0.1,Snowy,1,2.24,Spring
2026-03-21,S003,P0020,Canned Goods,Midwest,1695,41,0,42,1.92,0,Snowy,0,1.79,Spring
2026-03-21,S004,P0001,Snacks,West,1580,56,0,57,5.0,0,Rainy,0,5.12,Spring
2026-03-21,S004,P0002,Snacks,West,11,11,0,12,5.1,0,Snowy,0,5.0,Spring
2026-03-21,S004,P0003,Beverages,West,207,59,0,61,2.61,0.15,Snowy,0,2.65,Spring
2026-03-21,S004,P0004,Beverages,West,170,25,157,28,2.45,0.15,Rainy,0,1.99,Spring
2026-03-21,S004,P0005,Dairy,West,20,6,0,5,4.15,0.15,Snowy,0,4.05,Spring
2026-03-21,S004,P0006,Dairy,West,1462,67,0,67,4.15,0.2,Snowy,0,3.76,Spring
2026-03-21,S004,P0007,Beverages,West,17,21,0,20,2.57,0.2,Sunny,1,2.36,Spring
2026-03-21,S004,P0008,Frozen Foods,West,2,18,0,19,7.17,0.15,Cloudy,0,7.87,Spring
2026-03-21,S004,P0009,Personal Care,West,742,19,0,17,8.48,0,Sunny,0,9.86,Spring
2026-03-21,S004,P0010,Snacks,West,14,11,0,9,5.15,0.05,Sunny,0,5.13,Spring
2026-03-21,S004,P0011,Household,West,1638,5,0,5,13.08,0.15,Windy,0,10.73,Spring
2026-03-21,S004,P0012,Household,West,1252,4,0,3,13.08,0,Windy,0,11.82,Spring
2026-03-21,S004,P0013,Bakery,West,10,12,0,12,3.62,0,Snowy,0,4.11,Spring
2026-03-21,S004,P0014,Bakery,West,1068,10,215,11,3.46,0,Windy,0,3.3,Spring
2026-03-21,S004,P0015,Produce,West,1533,24,0,20,3.12,0.1,Snowy,0,2.86,Spring
2026-03-21,S004,P0016,Produce,West,1231,16,0,18,2.91,0.15,Snowy,0,3.49,Spring
2026-03-21,S004,P0017,Meat,West,372,11,0,9,10.12,0,Snowy,0,8.09,Spring
2026-03-21,S004,P0018,Meat,West,412,22,0,20,9.96,0,Sunny,0,10.07,Spring
2026-03-21,S004,P0019,Canned Goods,West,99,10,87,10,2.01,0.1,Sunny,1,1.64,Spring
2026-03-21,S004,P0020,Canned Goods,West,1131,16,0,17,1.9,0.2,Snowy,1,2.08,Spring
2026-03-21,S005,P0001,Snacks,Southwest,5,46,0,46,4.89,0.05,Snowy,1,5.49,Spring
2026-03-21,S005,P0002,Snacks,Southwest,28,6,0,5,4.97,0.05,Windy,0,4.67,Spring
2026-03-21,S005,P0003,Beverages,Southwest,5,48,0,47,2.45,0,Sunny,1,2.58,Spring
2026-03-21,S005,P0004,Beverages,Southwest,329,3,0,3,2.4,0.1,Cloudy,0,2.47,Spring
2026-03-21,S005,P0005,Dairy,Southwest,1802,26,0,23,3.81,0,Cloudy,0,4.01,Spring
2026-03-21,S005,P0006,Dairy,Southwest,179,22,0,22,4.01,0,Rainy,0,4.15,Spring
2026-03-21,S005,P0007,Beverages,Southwest,521,32,0,27,2.49,0.2,Windy,0,2.41,Spring
2026-03-21,S005,P0008,Frozen Foods,Southwest,23,23,0,24,6.88,0.15,Snowy,0,8.34,Spring
2026-03-21,S005,P0009,Personal Care,Southwest,1990,17,0,17,8.42,0,Sunny,0,9.47,Spring
2026-03-21,S005,P0010,Snacks,Southwest,149,6,0,6,5.09,0.05,Windy,0,4.95,Spring
2026-03-21,S005,P0011,Household,Southwest,925,61,0,66,12.83,0.05,Rainy,0,10.43,Spring
2026-03-21,S005,P0012,Household,Southwest,24,21,0,21,12.53,0.05,Rainy,0,15.13,Spring
2026-03-21,S005,P0013,Bakery,Southwest,1851,25,0,22,3.38,0,Rainy,0,3.57,Spring
2026-03-21,S005,P0014,Bakery,Southwest,1038,15,0,16,3.63,0,Rainy,0,3.89,Spring
2026-03-21,S005,P0015,Produce,Southwest,24,7,0,6,2.95,0,Rainy,0,3.56,Spring
2026-03-21,S005,P0016,Produce,Southwest,0,70,0,61,3.1,0,Rainy,0,2.84,Spring
2026-03-21,S005,P0017,Meat,Southwest,1264,36,356,41,9.73,0,Windy,0,11.41,Spring
2026-03-21,S005,P0018,Meat,Southwest,324,42,0,38,10.12,0,Rainy,0,11.86,Spring
2026-03-21,S005,P0019,Canned Goods,Southwest,642,5,0,5,2.05,0.1,Sunny,0,1.9,Spring
2026-03-21,S005,P0020,Canned Goods,Southwest,1573,65,0,64,1.98,0,Cloudy,0,1.98,Spring
2026-03-22,S001,P0001,Snacks,Northeast,6,23,0,23,5.06,0.2,Windy,0,4.41,Spring
2026-03-22,S001,P0002,Snacks,Northeast,1465,62,0,60,4.89,0.05,Windy,0,5.67,Spring
2026-03-22,S001,P0003,Beverages,Northeast,165,2,0,2,2.44,0.1,Cloudy,0,2.03,Spring
2026-03-22,S001,P0004,Beverages,Northeast,245,3,222,2,2.47,0,Snowy,0,2.37,Spring
2026-03-22,S001,P0005,Dairy,Northeast,1529,22,0,22,3.93,0,Cloudy,0,4.01,Spring
2026-03-22,S001,P0006,Dairy,Northeast,651,56,0,63,3.83,0,Cloudy,1,3.51,Spring
2026-03-22,S001,P0007,Beverages,Northeast,792,12,0,11,2.57,0.15,Cloudy,0,2.59,Spring
2026-03-22,S001,P0008,Frozen Foods,Northeast,788,4,0,3,6.85,0.2,Cloudy,0,6.72,Spring
2026-03-22,S001,P0009,Personal Care,Northeast,5,33,0,32,8.5,0.2,Rainy,0,7.56,Spring
2026-03-22,S001,P0010,Snacks,Northeast,1352,11,157,10,5.03,0.1,Snowy,0,4.91,Spring
2026-03-22,S001,P0011,Household,Northeast,1782,49,0,47,13.56,0.05,Rainy,0,14.82,Spring
2026-03-22,S001,P0012,Household,Northeast,1541,3,0,2,13.3,0.05,Cloudy,0,12.57,Spring
2026-03-22,S001,P0013,Bakery,Northeast,12,7,0,6,3.32,0.2,Sunny,0,3.01,Spring
2026-03-22,S001,P0014,Bakery,Northeast,1229,56,219,64,3.39,0.05,Sunny,0,3.05,Spring
2026-03-22,S001,P0015,Produce,Northeast,862,24,341,25,2.93,0,Sunny,0,2.6,Spring
2026-03-22,S001,P0016,Produce,Northeast,794,43,358,36,2.9,0.05,Cloudy,0,2.74,Spring
2026-03-22,S001,P0017,Meat,Northeast,12,17,0,16,9.5,0,Snowy,0,11.95,Spring
2026-03-22,S001,P0018,Meat,Northeast,2081,29,264,31,9.88,0.2,Rainy,1,8.81,Spring
2026-03-22,S001,P0019,Canned Goods,Northeast,404,45,413,40,2.0,0,Windy,0,2.16,Spring
2026-03-22,S001,P0020,Canned Goods,Northeast,0,33,0,37,1.98,0.2,Snowy,0,1.79,Spring
2026-03-22,S002,P0001,Snacks,Southeast,355,20,341,19,5.03,0.15,Sunny,0,5.75,Spring
2026-03-22,S002,P0002,Snacks,Southeast,4,15,0,14,5.15,0.2,Rainy,0,4.35,Spring
2026-03-22,S002,P0003,Beverages,Southeast,1887,40,271,38,2.53,0.15,Windy,1,2.69,Spring
2026-03-22,S002,P0004,Beverages,Southeast,548,5,0,4,2.52,0,Sunny,0,2.71,Spring
2026-03-22,S002,P0005,Dairy,Southeast,296,37,302,42,4.01,0,Sunny,0,4.0,Spring
2026-03-22,S002,P0006,Dairy,Southeast,1964,53,259,47,3.87,0,Snowy,1,4.21,Spring
2026-03-22,S002,P0007,Beverages,Southeast,289,42,286,40,2.46,0,Snowy,1,2.24,Spring
2026-03-22,S002,P0008,Frozen Foods,Southeast,2,62,0,65,6.97,0.05,Sunny,1,7.43,Spring
2026-03-22,S002,P0009,Personal Care,Southeast,1181,55,0,54,8.3,0,Rainy,0,8.85,Spring
2026-03-22,S002,P0010,Snacks,Southeast,129,7,113,6,5.08,0,Cloudy,0,4.71,Spring
2026-03-22,S002,P0011,Household,Southeast,1883,31,0,30,12.4,0.15,Windy,0,14.11,Spring
2026-03-22,S002,P0012,Household,Southeast,1136,11,0,10,13.12,0,Snowy,0,15.22,Spring
2026-03-22,S002,P0013,Bakery,Southeast,1129,32,0,28,3.46,0,Cloudy,0,3.74,Spring
2026-03-22,S002,P0014,Bakery,Southeast,424,18,0,19,3.33,0.1,Sunny,0,3.24,Spring
2026-03-22,S002,P0015,Produce,Southeast,1099,3,0,3,2.96,0.05,Sunny,0,2.52,Spring
2026-03-22,S002,P0016,Produce,Southeast,1847,40,57,41,2.84,0,Snowy,0,3.18,Spring
2026-03-22,S002,P0017,Meat,Southeast,22,4,0,3,10.38,0.05,Cloudy,0,9.99,Spring
2026-03-22,S002,P0018,Meat,Southeast,1641,48,0,44,9.59,0,Snowy,0,11.88,Spring
2026-03-22,S002,P0019,Canned Goods,Southeast,7,40,0,41,2.07,0,Snowy,1,1.61,Spring
2026-03-22,S002,P0020,Canned Goods,Southeast,1609,37,279,37,2.04,0.1,Windy,0,1.6,Spring
2026-03-22,S003,P0001,Snacks,Midwest,1510,7,0,6,5.11,0.2,Rainy,0,4.11,Spring
2026-03-22,S003,P0002,Snacks,Midwest,1464,34,0,30,4.84,0,Rainy,0,5.19,Spring
2026-03-22,S003,P0003,Beverages,Midwest,1020,12,0,10,2.44,0.2,Sunny,0,2.97,Spring
2026-03-22,S003,P0004,Beverages,Midwest,0,41,0,37,2.55,0,Rainy,0,2.05,Spring
2026-03-22,S003,P0005,Dairy,Midwest,112,8,0,8,3.94,0,Rainy,0,3.2,Spring
2026-03-22,S003,P0006,Dairy,Midwest,0,71,0,61,4.19,0,Rainy,1,4.14,Spring
2026-03-22,S003,P0007,Beverages,Midwest,652,54,0,54,2.47,0.05,Cloudy,0,2.19,Spring
2026-03-22,S003,P0008,Frozen Foods,Midwest,1565,49,0,46,7.04,0.15,Rainy,0,7.78,Spring
2026-03-22,S003,P0009,Personal Care,Midwest,1935,17,234,16,8.47,0.05,Windy,0,8.26,Spring
2026-03-22,S003,P0010,Snacks,Midwest,477,17,456,14,4.93,0.2,Sunny,0,5.83,Spring
2026-03-22,S003,P0011,Household,Midwest,1853,48,0,44,12.94,0.05,Cloudy,0,13.54,Spring
2026-03-22,S003,P0012,Household,Midwest,143,12,119,10,13.53,0,Sunny,0,14.19,Spring
2026-03-22,S003,P0013,Bakery,Midwest,271,24,257,27,3.65,0,Snowy,0,3.69,Spring
2026-03-22,S003,P0014,Bakery,Midwest,14,17,0,19,3.36,0.1,Rainy,0,3.4,Spring
2026-03-22,S003,P0015,Produce,Midwest,1845,25,0,25,2.99,0.15,Cloudy,0,3.17,Spring
2026-03-22,S003,P0016,Produce,Midwest,1183,72,0,66,2.85,0.2,Cloudy,0,3.2,Spring
2026-03-22,S003,P0017,Meat,Midwest,1832,18,0,16,9.95,0.15,Rainy,0,10.4,Spring
2026-03-22,S003,P0018,Meat,Midwest,512,75,0,64,10.26,0.15,Snowy,0,10.33,Spring
2026-03-22,S003,P0019,Canned Goods,Midwest,17,2,0,2,1.92,0.05,Cloudy,0,1.99,Spring
2026-03-22,S003,P0020,Canned Goods,Midwest,1698,29,0,31,2.04,0.15,Sunny,1,2.05,Spring
2026-03-22,S004,P0001,Snacks,West,1576,61,0,56,4.85,0.15,Snowy,0,4.0,Spring
2026-03-22,S004,P0002,Snacks,West,11,9,0,7,5.13,0.05,Windy,0,4.57,Spring
2026-03-22,S004,P0003,Beverages,West,210,42,0,38,2.4,0.05,Rainy,0,2.1,Spring
2026-03-22,S004,P0004,Beverages,West,9,33,0,30,2.55,0.2,Rainy,0,2.89,Spring
2026-03-22,S004,P0005,Dairy,West,20,5,0,5,3.86,0,Sunny,0,3.63,Spring
2026-03-22,S004,P0006,Dairy,West,1468,43,0,42,4.06,0,Sunny,1,4.39,Spring
2026-03-22,S004,P0007,Beverages,West,21,8,0,7,2.5,0,Snowy,0,2.97,Spring
2026-03-22,S004,P0008,Frozen Foods,West,294,33,298,35,7.06,0,Cloudy,0,6.55,Spring
2026-03-22,S004,P0009,Personal Care,West,743,13,0,13,8.39,0,Cloudy,0,9.53,Spring
2026-03-22,S004,P0010,Snacks,West,511,4,495,4,5.18,0,Sunny,0,5.73,Spring
2026-03-22,S004,P0011,Household,West,1638,4,0,3,13.14,0.15,Snowy,0,13.82,Spring
2026-03-22,S004,P0012,Household,West,1252,3,0,2,12.81,0,Cloudy,0,11.61,Spring
2026-03-22,S004,P0013,Bakery,West,10,9,0,8,3.64,0.05,Sunny,0,3.2,Spring
2026-03-22,S004,P0014,Bakery,West,852,12,0,10,3.59,0,Windy,0,3.44,Spring
2026-03-22,S004,P0015,Produce,West,1640,27,109,28,2.91,0,Rainy,0,3.18,Spring
2026-03-22,S004,P0016,Produce,West,1232,11,0,9,3.12,0.05,Cloudy,0,2.7,Spring
2026-03-22,S004,P0017,Meat,West,370,16,0,16,10.41,0.15,Snowy,1,10.76,Spring
2026-03-22,S004,P0018,Meat,West,410,24,0,25,9.87,0.15,Snowy,0,11.13,Spring
2026-03-22,S004,P0019,Canned Goods,West,9,20,0,18,1.91,0,Sunny,1,2.18,Spring
2026-03-22,S004,P0020,Canned Goods,West,1121,43,0,43,1.92,0,Snowy,0,1.59,Spring
2026-03-22,S005,P0001,Snacks,Southwest,9,28,0,30,5.23,0,Cloudy,0,5.86,Spring
2026-03-22,S005,P0002,Snacks,Southwest,28,5,0,4,4.75,0.2,Snowy,0,5.62,Spring
2026-03-22,S005,P0003,Beverages,Southwest,172,27,162,28,2.4,0,Rainy,0,2.84,Spring
2026-03-22,S005,P0004,Beverages,Southwest,327,8,0,7,2.61,0,Cloudy,0,2.7,Spring
2026-03-22,S005,P0005,Dairy,Southwest,1802,22,0,21,4.07,0.05,Sunny,0,3.72,Spring
2026-03-22,S005,P0006,Dairy,Southwest,177,26,0,27,3.81,0.2,Rainy,0,4.35,Spring
2026-03-22,S005,P0007,Beverages,Southwest,519,33,0,37,2.5,0,Snowy,0,2.98,Spring
2026-03-22,S005,P0008,Frozen Foods,Southwest,15,43,0,43,6.84,0.15,Rainy,0,7.12,Spring
2026-03-22,S005,P0009,Personal Care,Southwest,1992,9,0,9,8.67,0.05,Rainy,0,8.29,Spring
2026-03-22,S005,P0010,Snacks,Southwest,146,12,0,10,5.11,0.15,Sunny,0,5.7,Spring
2026-03-22,S005,P0011,Household,Southwest,934,29,0,27,13.62,0.15,Rainy,0,10.89,Spring
2026-03-22,S005,P0012,Household,Southwest,10,62,0,54,13.01,0,Windy,0,11.16,Spring
2026-03-22,S005,P0013,Bakery,Southwest,1847,35,0,30,3.45,0,Windy,0,3.7,Spring
2026-03-22,S005,P0014,Bakery,Southwest,1036,19,0,20,3.62,0.15,Snowy,0,3.7,Spring
2026-03-22,S005,P0015,Produce,Southwest,23,11,0,9,2.99,0.15,Windy,0,3.09,Spring
2026-03-22,S005,P0016,Produce,Southwest,0,69,0,73,2.87,0.1,Rainy,0,3.59,Spring
2026-03-22,S005,P0017,Meat,Southwest,902,49,0,43,9.55,0.2,Windy,0,11.24,Spring
2026-03-22,S005,P0018,Meat,Southwest,661,27,334,23,10.33,0.1,Sunny,0,8.82,Spring
2026-03-22,S005,P0019,Canned Goods,Southwest,642,4,0,4,2.03,0,Windy,0,1.84,Spring
2026-03-22,S005,P0020,Canned Goods,Southwest,1584,25,0,26,1.91,0,Sunny,1,1.69,Spring
2026-03-23,S001,P0001,Snacks,Northeast,10,9,0,8,5.21,0,Rainy,0,5.88,Spring
2026-03-23,S001,P0002,Snacks,Northeast,1473,35,0,36,4.96,0.1,Snowy,0,5.04,Spring
2026-03-23,S001,P0003,Beverages,Northeast,164,4,0,4,2.53,0,Rainy,1,2.13,Spring
2026-03-23,S001,P0004,Beverages,Northeast,23,3,0,3,2.42,0,Cloudy,1,2.61,Spring
2026-03-23,S001,P0005,Dairy,Northeast,1531,14,0,13,4.15,0.05,Snowy,1,3.6,Spring
2026-03-23,S001,P0006,Dairy,Northeast,657,34,0,34,3.82,0.15,Cloudy,0,4.3,Spring
2026-03-23,S001,P0007,Beverages,Northeast,793,9,0,8,2.4,0.2,Snowy,0,2.95,Spring
2026-03-23,S001,P0008,Frozen Foods,Northeast,788,4,0,4,7.12,0.05,Sunny,0,5.84,Spring
2026-03-23,S001,P0009,Personal Care,Northeast,2,40,0,35,8.74,0,Sunny,1,10.12,Spring
2026-03-23,S001,P0010,Snacks,Northeast,1197,5,0,4,5.1,0,Windy,0,4.97,Spring
2026-03-23,S001,P0011,Household,Northeast,1787,30,0,30,13.13,0,Rainy,0,14.3,Spring
2026-03-23,S001,P0012,Household,Northeast,2003,3,462,2,12.51,0,Windy,0,13.81,Spring
2026-03-23,S001,P0013,Bakery,Northeast,13,3,0,2,3.57,0,Rainy,0,3.38,Spring
2026-03-23,S001,P0014,Bakery,Northeast,1018,28,0,30,3.49,0,Snowy,0,3.79,Spring
2026-03-23,S001,P0015,Produce,Northeast,513,44,0,45,2.87,0,Snowy,0,3.4,Spring
2026-03-23,S001,P0016,Produce,Northeast,440,28,0,31,2.89,0,Sunny,0,3.05,Spring
2026-03-23,S001,P0017,Meat,Northeast,13,13,0,14,9.91,0.1,Rainy,0,10.05,Spring
2026-03-23,S001,P0018,Meat,Northeast,1807,53,0,51,10.11,0.2,Sunny,0,10.8,Spring
2026-03-23,S001,P0019,Canned Goods,Northeast,0,46,0,47,2.08,0.15,Windy,0,1.73,Spring
2026-03-23,S001,P0020,Canned Goods,Northeast,3,23,0,26,1.97,0.05,Rainy,0,1.68,Spring
2026-03-23,S002,P0001,Snacks,Southeast,11,27,0,25,4.98,0,Rainy,1,5.25,Spring
2026-03-23,S002,P0002,Snacks,Southeast,5,11,0,12,5.19,0.2,Snowy,1,4.0,Spring
2026-03-23,S002,P0003,Beverages,Southeast,1620,26,0,22,2.45,0.15,Rainy,0,2.0,Spring
2026-03-23,S002,P0004,Beverages,Southeast,547,7,0,7,2.59,0.05,Sunny,0,2.0,Spring
2026-03-23,S002,P0005,Dairy,Southeast,0,50,0,49,3.94,0,Snowy,0,4.05,Spring
2026-03-23,S002,P0006,Dairy,Southeast,1988,24,274,21,3.93,0.05,Sunny,0,4.58,Spring
2026-03-23,S002,P0007,Beverages,Southeast,11,19,0,16,2.46,0.15,Cloudy,0,2.15,Spring
2026-03-23,S002,P0008,Frozen Foods,Southeast,13,27,0,23,6.98,0.05,Rainy,0,7.73,Spring
2026-03-23,S002,P0009,Personal Care,Southeast,1488,48,306,42,8.88,0.2,Sunny,1,7.96,Spring
2026-03-23,S002,P0010,Snacks,Southeast,17,4,0,3,5.15,0.05,Windy,0,4.86,Spring
2026-03-23,S002,P0011,Household,Southeast,1884,26,0,28,12.66,0,Windy,0,11.85,Spring
2026-03-23,S002,P0012,Household,Southeast,1138,3,0,3,12.9,0.05,Sunny,0,13.0,Spring
2026-03-23,S002,P0013,Bakery,Southeast,1133,19,0,17,3.36,0,Cloudy,0,4.09,Spring
2026-03-23,S002,P0014,Bakery,Southeast,422,23,0,20,3.33,0.05,Windy,0,3.68,Spring
2026-03-23,S002,P0015,Produce,Southeast,1322,1,222,0,2.99,0.15,Sunny,0,2.71,Spring
2026-03-23,S002,P0016,Produce,Southeast,2022,29,229,26,3.11,0,Sunny,1,3.18,Spring
2026-03-23,S002,P0017,Meat,Southeast,218,4,196,3,10.1,0.05,Rainy,0,9.96,Spring
2026-03-23,S002,P0018,Meat,Southeast,1650,21,0,22,10.17,0.2,Rainy,0,10.95,Spring
2026-03-23,S002,P0019,Canned Goods,Southeast,12,22,0,20,1.95,0.1,Snowy,1,1.68,Spring
2026-03-23,S002,P0020,Canned Goods,Southeast,1334,22,0,18,2.08,0.15,Rainy,0,1.95,Spring
2026-03-23,S003,P0001,Snacks,Midwest,1510,6,0,5,4.98,0.2,Rainy,0,4.3,Spring
2026-03-23,S003,P0002,Snacks,Midwest,1469,19,0,21,5.12,0.2,Windy,0,5.78,Spring
2026-03-23,S003,P0003,Beverages,Midwest,1022,6,0,6,2.38,0.05,Windy,0,2.49,Spring
2026-03-23,S003,P0004,Beverages,Midwest,0,14,0,14,2.4,0,Windy,1,2.96,Spring
2026-03-23,S003,P0005,Dairy,Midwest,580,3,467,2,4.0,0.1,Sunny,0,4.39,Spring
2026-03-23,S003,P0006,Dairy,Midwest,443,35,449,33,3.9,0,Sunny,0,3.54,Spring
2026-03-23,S003,P0007,Beverages,Midwest,1157,37,500,37,2.54,0,Cloudy,0,2.29,Spring
2026-03-23,S003,P0008,Frozen Foods,Midwest,1570,31,0,28,7.01,0,Sunny,0,8.23,Spring
2026-03-23,S003,P0009,Personal Care,Midwest,1700,17,0,18,8.11,0,Rainy,0,6.8,Spring
2026-03-23,S003,P0010,Snacks,Midwest,20,17,0,16,5.21,0.1,Cloudy,0,4.81,Spring
2026-03-23,S003,P0011,Household,Midwest,1856,37,0,38,12.35,0,Rainy,0,11.85,Spring
2026-03-23,S003,P0012,Household,Midwest,24,12,0,12,13.23,0.15,Cloudy,0,13.69,Spring
2026-03-23,S003,P0013,Bakery,Midwest,482,22,468,20,3.41,0.1,Snowy,0,3.12,Spring
2026-03-23,S003,P0014,Bakery,Midwest,14,15,0,16,3.35,0,Snowy,0,4.0,Spring
2026-03-23,S003,P0015,Produce,Midwest,1847,17,0,17,2.85,0,Rainy,0,3.21,Spring
2026-03-23,S003,P0016,Produce,Midwest,1198,26,0,25,2.98,0.15,Snowy,1,3.02,Spring
2026-03-23,S003,P0017,Meat,Midwest,1833,14,0,14,9.87,0,Sunny,0,11.04,Spring
2026-03-23,S003,P0018,Meat,Midwest,521,45,0,41,9.57,0,Windy,1,11.85,Spring
2026-03-23,S003,P0019,Canned Goods,Midwest,17,2,0,2,1.91,0,Snowy,0,2.3,Spring
2026-03-23,S003,P0020,Canned Goods,Midwest,1697,28,0,27,1.94,0.1,Cloudy,0,1.69,Spring
2026-03-23,S004,P0001,Snacks,West,1579,48,0,42,5.18,0.05,Rainy,1,4.44,Spring
2026-03-23,S004,P0002,Snacks,West,12,8,0,7,4.88,0.15,Snowy,0,5.42,Spring
2026-03-23,S004,P0003,Beverages,West,207,48,0,55,2.42,0,Cloudy,1,2.32,Spring
2026-03-23,S004,P0004,Beverages,West,13,20,0,20,2.41,0.1,Cloudy,0,2.67,Spring
2026-03-23,S004,P0005,Dairy,West,20,3,0,3,3.91,0,Cloudy,0,4.25,Spring
2026-03-23,S004,P0006,Dairy,West,1462,57,0,61,4.13,0,Rainy,0,3.82,Spring
2026-03-23,S004,P0007,Beverages,West,470,15,452,16,2.39,0.05,Cloudy,1,2.31,Spring
2026-03-23,S004,P0008,Frozen Foods,West,445,12,442,11,6.99,0.05,Snowy,0,7.37,Spring
2026-03-23,S004,P0009,Personal Care,West,745,8,0,7,8.53,0.1,Windy,0,8.61,Spring
2026-03-23,S004,P0010,Snacks,West,108,5,92,5,5.13,0.2,Rainy,0,4.46,Spring
2026-03-23,S004,P0011,Household,West,1639,2,0,1,12.96,0,Sunny,1,12.21,Spring
2026-03-23,S004,P0012,Household,West,1251,7,0,6,12.53,0.2,Windy,0,15.14,Spring
2026-03-23,S004,P0013,Bakery,West,12,5,0,4,3.36,0.15,Rainy,0,2.83,Spring
2026-03-23,S004,P0014,Bakery,West,849,20,0,21,3.55,0,Snowy,0,4.01,Spring
2026-03-23,S004,P0015,Produce,West,1538,7,0,6,2.86,0.1,Snowy,1,2.61,Spring
2026-03-23,S004,P0016,Produce,West,1229,18,0,17,3.06,0.05,Sunny,0,2.58,Spring
2026-03-23,S004,P0017,Meat,West,369,18,0,18,9.5,0.2,Snowy,0,11.49,Spring
2026-03-23,S004,P0018,Meat,West,413,14,0,15,9.99,0.15,Rainy,0,8.62,Spring
2026-03-23,S004,P0019,Canned Goods,West,327,15,317,17,1.92,0,Snowy,0,1.77,Spring
2026-03-23,S004,P0020,Canned Goods,West,1130,15,0,16,1.98,0,Snowy,0,1.72,Spring
2026-03-23,S005,P0001,Snacks,Southwest,381,50,381,45,4.79,0,Cloudy,0,5.68,Spring
2026-03-23,S005,P0002,Snacks,Southwest,28,3,0,3,4.77,0.1,Sunny,0,4.61,Spring
2026-03-23,S005,P0003,Beverages,Southwest,10,27,0,24,2.39,0.1,Windy,1,2.97,Spring
2026-03-23,S005,P0004,Beverages,Southwest,328,4,0,3,2.44,0,Cloudy,0,2.49,Spring
2026-03-23,S005,P0005,Dairy,Southwest,1804,14,0,15,4.07,0,Cloudy,0,4.38,Spring
2026-03-23,S005,P0006,Dairy,Southwest,182,9,0,7,4.11,0.05,Windy,0,3.25,Spring
2026-03-23,S005,P0007,Beverages,Southwest,922,21,399,18,2.52,0.15,Rainy,0,2.8,Spring
2026-03-23,S005,P0008,Frozen Foods,Southwest,18,30,0,34,6.99,0.15,Windy,0,8.19,Spring
2026-03-23,S005,P0009,Personal Care,Southwest,1992,10,0,9,8.37,0.2,Snowy,1,9.21,Spring
2026-03-23,S005,P0010,Snacks,Southwest,146,11,0,12,5.04,0,Windy,0,4.99,Spring
2026-03-23,S005,P0011,Household,Southwest,926,48,0,48,13.6,0.2,Sunny,0,12.76,Spring
2026-03-23,S005,P0012,Household,Southwest,23,21,0,18,13.09,0,Sunny,1,14.08,Spring
2026-03-23,S005,P0013,Bakery,Southwest,1851,21,0,22,3.47,0,Sunny,0,3.47,Spring
2026-03-23,S005,P0014,Bakery,Southwest,1233,14,196,13,3.53,0.15,Rainy,0,3.51,Spring
2026-03-23,S005,P0015,Produce,Southwest,22,11,0,9,2.96,0.05,Cloudy,0,3.58,Spring
2026-03-23,S005,P0016,Produce,Southwest,1,19,0,20,2.91,0.2,Windy,1,3.41,Spring
2026-03-23,S005,P0017,Meat,Southwest,1040,25,131,27,9.71,0.2,Snowy,0,9.39,Spring
2026-03-23,S005,P0018,Meat,Southwest,645,39,323,34,9.67,0,Snowy,0,8.79,Spring
2026-03-23,S005,P0019,Canned Goods,Southwest,643,2,0,2,1.99,0.15,Snowy,1,1.95,Spring
2026-03-23,S005,P0020,Canned Goods,Southwest,1579,38,0,39,1.95,0,Windy,0,1.64,Spring
2026-03-24,S001,P0001,Snacks,Northeast,461,16,454,18,4.85,0,Sunny,0,5.36,Spring
2026-03-24,S001,P0002,Snacks,Northeast,1475,26,0,22,4.78,0.05,Sunny,0,5.41,Spring
2026-03-24,S001,P0003,Beverages,Northeast,164,3,0,3,2.43,0.2,Sunny,1,2.89,Spring
2026-03-24,S001,P0004,Beverages,Northeast,24,2,0,1,2.45,0.05,Snowy,0,2.68,Spring
2026-03-24,S001,P0005,Dairy,Northeast,1936,17,406,16,4.07,0.05,Sunny,0,4.62,Spring
2026-03-24,S001,P0006,Dairy,Northeast,659,26,0,24,4.18,0.15,Cloudy,1,4.62,Spring
2026-03-24,S001,P0007,Beverages,Northeast,789,19,0,16,2.61,0.05,Cloudy,0,2.0,Spring
2026-03-24,S001,P0008,Frozen Foods,Northeast,787,5,0,5,7.09,0.1,Sunny,1,7.68,Spring
2026-03-24,S001,P0009,Personal Care,Northeast,9,19,0,19,8.25,0,Rainy,0,8.75,Spring
2026-03-24,S001,P0010,Snacks,Northeast,1197,3,0,2,5.19,0.1,Sunny,0,5.29,Spring
2026-03-24,S001,P0011,Household,Northeast,1787,28,0,26,13.05,0.1,Cloudy,1,11.31,Spring
2026-03-24,S001,P0012,Household,Northeast,1541,4,0,4,12.84,0.2,Snowy,0,14.04,Spring
2026-03-24,S001,P0013,Bakery,Northeast,12,7,0,8,3.6,0,Sunny,0,3.65,Spring
2026-03-24,S001,P0014,Bakery,Northeast,1018,27,0,28,3.49,0.2,Sunny,0,3.98,Spring
2026-03-24,S001,P0015,Produce,Northeast,968,22,447,22,2.87,0.2,Snowy,0,2.81,Spring
2026-03-24,S001,P0016,Produce,Northeast,725,32,287,35,3.03,0.2,Snowy,1,2.84,Spring
